2.0,0.59,0.7843137254901961
3.0,0.59,0.7843137254901961
4.0,0.59,0.7843137254901961
5.0,0.586,0.7843137254901961
6.0,0.5425,0.7647058823529411
7.0,0.481,0.7647058823529411
8.0,0.4335,0.7254901960784313
9.0,0.3965,0.5196078431372549
10.0,0.3675,0.4411764705882353
11.0,0.351,0.38235294117647056
